Date,Price,Open,High,Low,Vol.,Change %
"Jun 21, 2016",368,365.9,369.15,365,1.10M,1
"Jun 20, 2016",364.35,359,367.5,357.05,1.44M,1.14
"Jun 17, 2016",360.25,360.55,362.65,355.25,2.28M,0.07
"Jun 16, 2016",360,360.95,362.6,357.5,1.27M,-0.04
"Jun 15, 2016",360.15,361.45,363,356,953.84K,0.13
"Jun 14, 2016",359.7,360.2,365,357.4,1.06M,0.26
"Jun 13, 2016",358.75,351.2,361.2,347.55,989.01K,1.23
"Jun 10, 2016",354.4,356.5,359.9,351.2,698.16K,-0.81
"Jun 09, 2016",357.3,363.9,363.9,354.15,714.77K,-1.49
"Jun 08, 2016",362.7,360.45,365,357.8,1.17M,0.71
"Jun 07, 2016",360.15,360.1,361.5,356.4,1.22M,0.04
"Jun 06, 2016",360,357.15,361.4,357.15,742.55K,-0.35
"Jun 03, 2016",361.25,365,366.75,359.55,1.22M,-0.69
"Jun 02, 2016",363.75,358,365,352.8,1.74M,1.99
"Jun 01, 2016",356.65,358.5,363.4,353.25,1.86M,-2.15
"May 31, 2016",364.5,373,378.05,355.95,22.94M,-2.13
"May 30, 2016",372.45,374.5,377.8,370.35,1.75M,-0.65
"May 27, 2016",374.9,375,377.7,372,1.32M,-0.52
"May 26, 2016",376.85,374.8,378.4,372.85,2.80M,0.94
"May 25, 2016",373.35,368.4,376.8,367.5,1.52M,1.76
"May 24, 2016",366.9,368.35,368.8,361.6,2.27M,0.16
"May 23, 2016",366.3,369.75,369.75,361.4,2.04M,0.22
"May 20, 2016",365.5,359.9,368.8,356.25,2.94M,2.52
"May 19, 2016",356.5,365,365,352.35,1.67M,-2.09
"May 18, 2016",364.1,365.8,367.7,358.65,1.57M,-0.52
"May 17, 2016",366,360.5,372.2,358.75,2.63M,2.35
"May 16, 2016",357.6,360.7,363.4,356.75,2.95M,-0.61
"May 13, 2016",359.8,346,366.25,345.9,8.30M,5.13
"May 12, 2016",342.25,343.7,344.75,338.3,1.51M,0.62
"May 11, 2016",340.15,340,349,335.75,5.92M,-1.59
"May 10, 2016",345.65,340.25,347.5,333.05,1.73M,1.6
"May 09, 2016",340.2,343.2,345.8,339.05,2.07M,-0.26
"May 06, 2016",341.1,335.95,344.9,333.65,1.18M,1.38
"May 05, 2016",336.45,335,337.85,331.65,782.64K,1.01
"May 04, 2016",333.1,328,335,327,1.97M,1.22
