Date,Price,Open,High,Low,Vol.,Change %
"Aug 18, 2017",918.4,913,924.25,898,302.28K,-0.13
"Aug 17, 2017",919.6,934.75,934.75,913.1,245.72K,-0.25
"Aug 16, 2017",921.9,928.95,943.4,909.35,730.08K,0.49
"Aug 14, 2017",917.45,906.5,938.65,904.1,764.49K,1.96
"Aug 11, 2017",899.8,885.5,918.95,859.15,1.34M,-0.22
"Aug 10, 2017",901.75,921.5,922,897,664.86K,-2.18
"Aug 09, 2017",921.8,949.9,949.9,920.1,312.42K,-2.64
"Aug 08, 2017",946.8,969.55,969.55,943,644.52K,-2.11
"Aug 07, 2017",967.2,968.95,973.7,949.95,412.42K,0.66
"Aug 04, 2017",960.85,969,970.3,937.25,1.01M,-0.96
"Aug 03, 2017",970.15,920,977.9,874.15,6.34M,5.42
"Aug 02, 2017",920.25,974,974,915,3.18M,-4.58
"Aug 01, 2017",964.4,1010,1020,955,2.97M,-7.02
"Jul 31, 2017",1037.25,1064.95,1082,1023.7,1.65M,-1.55
"Jul 28, 2017",1053.55,1073.35,1073.35,1045,1.78M,-1.9
"Jul 27, 2017",1074,1034.9,1083,1025,1.43M,4.4
"Jul 26, 2017",1028.7,1006,1033.6,1003,778.88K,2.77
"Jul 25, 2017",1001,1000,1009.55,994.05,795.45K,1.12
"Jul 24, 2017",989.9,965.35,996.5,961.7,553.57K,2.87
"Jul 21, 2017",962.25,957.9,970.05,952.7,346.64K,0.46
"Jul 20, 2017",957.85,960,966.55,947.25,157.33K,-0.11
"Jul 19, 2017",958.9,960.85,963.5,950.25,1.01M,0.29
"Jul 18, 2017",956.15,960.35,970.05,941.65,603.40K,-0.97
"Jul 17, 2017",965.55,975.15,982.45,962.35,521.90K,-1.56
"Jul 14, 2017",980.9,986.7,990,972.35,265.73K,-0.11
"Jul 13, 2017",982,979.85,987,975.05,383.83K,1.3
"Jul 12, 2017",969.4,969,975.1,965.25,474.85K,0.07
"Jul 11, 2017",968.75,983,983,964,407.56K,-0.61
"Jul 10, 2017",974.65,980,985,969.15,61.54K,0.38
"Jul 07, 2017",971,975.45,978,963,382.28K,-0.16
"Jul 06, 2017",972.55,986.9,987,966.3,324.11K,-0.92
"Jul 05, 2017",981.6,994.9,994.9,975.05,324.02K,-0.27
"Jul 04, 2017",984.3,993.5,994,975.5,219.90K,-0.16
"Jul 03, 2017",985.85,958,993.6,950.9,427.74K,1.83
"Jun 30, 2017",968.1,950,974.9,946.25,390.60K,2.11
"Jun 29, 2017",948.05,947,955.45,941.1,554.66K,0.95
"Jun 28, 2017",939.1,974.95,974.95,936,633.72K,-3.06
"Jun 27, 2017",968.75,957,971.9,956.8,532.66K,1.25
"Jun 23, 2017",956.75,964.8,969,945.3,277.93K,-0.32
"Jun 22, 2017",959.8,977,977,941.25,770.67K,-1.77
"Jun 21, 2017",977.05,968.5,982.75,961.48,1.66M,0.87
"Jun 20, 2017",968.6,942.65,971.05,942.55,938.87K,2.98
"Jun 19, 2017",940.55,942.38,955.95,936.62,689.50K,0.6
"Jun 16, 2017",934.95,930.5,943.98,925.25,904.71K,0.07
"Jun 15, 2017",934.33,949,953.73,925,527.07K,-1.2
"Jun 14, 2017",945.67,940.02,954.5,936.5,669.41K,0.81
"Jun 13, 2017",938.08,942.75,951.5,936,405.56K,-0.47
"Jun 12, 2017",942.52,946.6,949.75,934,766.62K,0.03
"Jun 09, 2017",942.25,948.48,948.48,933.15,328.36K,-0.02
"Jun 08, 2017",942.42,936.98,947.95,932.5,622.63K,1.24
"Jun 07, 2017",930.88,910.27,934.65,910.27,1.08M,2.44
"Jun 06, 2017",908.75,909.98,920,902.77,681.69K,0.12
"Jun 05, 2017",907.7,909.38,912.75,900,468.89K,-0.18
"Jun 02, 2017",909.38,913.45,913.65,902.12,313.55K,0.2
"Jun 01, 2017",907.55,910.73,913.62,901.1,310.87K,0.2
"May 31, 2017",905.77,939.38,939.38,902.08,780.85K,-2.66
"May 30, 2017",930.5,902.52,940.5,900.5,475.46K,1.7
"May 29, 2017",914.95,921.1,923.02,903.5,461.06K,-0.16
"May 26, 2017",916.42,894.23,922.5,892.55,672.20K,2.52
"May 25, 2017",893.88,886,902.98,878.62,847.60K,1.67
"May 24, 2017",879.17,887.5,888.15,866.67,575.51K,-0.2
"May 23, 2017",880.9,898.95,908,875.83,418.03K,-1.06
"May 22, 2017",890.33,909,914.4,882.4,420.77K,-1.22
"May 19, 2017",901.33,900,912.8,890.8,795.81K,1.44
"May 18, 2017",888.5,924.98,924.98,883.98,1.04M,-4.21
"May 17, 2017",927.52,936.5,950.5,925,473.51K,-0.98
"May 16, 2017",936.73,963.5,963.5,931.08,1.00M,-2.73
"May 15, 2017",962.98,956,974.5,955.77,896.41K,0.84
"May 12, 2017",954.98,956.3,964.2,936.55,375.30K,0.2
"May 11, 2017",953.12,964,964.4,941.23,457.75K,-0.93
"May 10, 2017",962.02,971.5,977,945.5,937.92K,-0.28
"May 09, 2017",964.7,883,979.17,880.05,4.07M,9.98
"May 08, 2017",877.15,883.5,883.67,871.1,218.36K,-0.74
"May 05, 2017",883.67,904.5,907.95,880.02,247.88K,-2.09
"May 04, 2017",902.55,900.5,920.05,892.67,461.34K,-0.53
"May 03, 2017",907.35,888.5,910,886.02,354.15K,1.7
"May 02, 2017",892.15,869.5,895,863.5,297.23K,2.38
"Apr 28, 2017",871.4,875.52,899,862.75,453.22K,-0.33
"Apr 27, 2017",874.3,861.98,892.5,858.23,813.95K,1.4
"Apr 26, 2017",862.23,882.5,889.7,857.7,507.88K,-1.6
"Apr 25, 2017",876.27,839.4,880,829.02,616.41K,5.79
"Apr 24, 2017",828.3,842.5,842.5,824,232.66K,-1.55
"Apr 21, 2017",841.35,846.05,854.25,837.5,225.70K,-0.45
"Apr 20, 2017",845.15,832.4,846.92,826.12,197.47K,2.74
"Apr 19, 2017",822.62,824.2,840.62,815.55,325.18K,-0.22
"Apr 18, 2017",824.42,838,843.85,821.27,197.71K,-1.51
"Apr 17, 2017",837.05,843.95,843.95,830,51.87K,-0.13
"Apr 13, 2017",838.12,852.48,852.48,835.6,218.75K,-0.63
"Apr 12, 2017",843.4,843.25,848.98,828.5,279.07K,0.52
"Apr 11, 2017",839.02,844,848.12,836.02,198.20K,-0.57
"Apr 10, 2017",843.85,846.25,849.25,837.5,146.80K,-0.71
"Apr 07, 2017",849.85,845,861.5,840.52,294.46K,0.47
"Apr 06, 2017",845.9,848.9,851.05,841.88,199.31K,-0.35
"Apr 05, 2017",848.9,850.05,856.48,844.85,515.98K,0.11
"Apr 03, 2017",847.95,835.7,854.4,835.7,365.35K,1.47
"Mar 31, 2017",835.7,834.95,841,827.52,448.19K,0.57
"Mar 30, 2017",830.98,841.05,843.4,827.52,395.96K,-1.14
"Mar 29, 2017",840.55,846.65,849.9,827.5,380.95K,-0.72
"Mar 28, 2017",846.67,837,850.98,836.83,491.76K,1.1
"Mar 27, 2017",837.42,833.88,840,826.02,179.57K,0.43
"Mar 24, 2017",833.85,849.48,849.48,830,350.78K,-1.45
"Mar 23, 2017",846.1,838.5,849.2,835.62,282.68K,1.45
"Mar 22, 2017",834.02,842.77,849.48,826,301.28K,-1.74
"Mar 21, 2017",848.8,844.02,860,822.5,516.64K,0.12
"Mar 20, 2017",847.8,845,849,839.5,104.94K,0.7
"Mar 17, 2017",841.88,836,845.88,833.23,392.29K,-0.14
"Mar 16, 2017",843.02,827.3,844.62,825.08,269.92K,1.9
"Mar 15, 2017",827.3,827.5,832.5,818.33,336.37K,0.34
"Mar 14, 2017",824.48,815.05,827.5,808.77,1.19M,2.1
"Mar 10, 2017",807.55,807.52,814.38,800.52,182.55K,-0.12
"Mar 09, 2017",808.55,805.95,815,805.65,177.77K,-0.2
"Mar 08, 2017",810.15,815,816.48,805.12,109.30K,-0.97
"Mar 07, 2017",818.1,809,824.67,801.65,651.10K,1.18
"Mar 06, 2017",808.55,804,811.5,795.55,646.15K,1.05
"Mar 03, 2017",800.15,805,811.65,797.65,515.82K,-0.49
"Mar 02, 2017",804.12,838,838,796.75,1.66M,-3.58
"Mar 01, 2017",833.98,834.95,836.4,818.17,497.73K,1.16
"Feb 28, 2017",824.45,824.98,838.48,817.67,615.78K,0.23
"Feb 27, 2017",822.55,833.65,833.98,817.5,379.61K,-1.33
"Feb 23, 2017",833.65,854.5,855.48,830.5,642.34K,-2.58
"Feb 22, 2017",855.7,852,875.5,852,574.98K,0.46
"Feb 21, 2017",851.77,823.95,859.65,822.7,283.74K,3.71
"Feb 20, 2017",821.33,810.98,825,800.02,259.45K,1.63
"Feb 17, 2017",808.12,805.75,814.5,804.55,141.04K,0.29
"Feb 16, 2017",805.75,814.95,815.73,790.77,472.78K,-0.31
"Feb 15, 2017",808.27,802.5,815.75,798.52,584.32K,0.94
"Feb 14, 2017",800.77,777,804.8,771.12,529.08K,3.06
"Feb 13, 2017",777,779.05,783.52,770.45,125.97K,-0.21
"Feb 10, 2017",778.62,785,789.98,768,237.08K,-0.48
"Feb 09, 2017",782.38,782.92,786.45,773.08,290.95K,0.03
"Feb 08, 2017",782.17,788.83,794,777.55,230.22K,-0.84
"Feb 07, 2017",788.83,794.85,794.85,782.75,248.63K,-0.76
"Feb 06, 2017",794.9,800,800,790.55,363.79K,0.52
"Feb 03, 2017",790.77,797.98,799.92,781.62,214.61K,-0.9
"Feb 02, 2017",797.98,811.5,812.5,792.95,317.63K,-1.43
"Feb 01, 2017",809.52,789.85,814,785.52,431.02K,2.45
"Jan 31, 2017",790.17,802.5,807.9,787.52,404.77K,-1.5
"Jan 30, 2017",802.17,775.02,804,771.08,784.57K,3.54
"Jan 27, 2017",774.77,774,783.9,768.95,534.12K,0.55
"Jan 25, 2017",770.5,767.48,785,757.12,728.48K,0.73
"Jan 24, 2017",764.9,773.9,773.9,755.75,288.24K,-0.61
"Jan 23, 2017",769.6,770.02,776.98,762.6,266.30K,-0.3
"Jan 20, 2017",771.95,781.08,784.9,766.4,412.11K,-1.62
"Jan 19, 2017",784.7,787.5,792.5,782.55,231.12K,-0.45
"Jan 18, 2017",788.27,794.5,795.6,778.45,371.56K,-0.66
"Jan 17, 2017",793.5,782.58,797.08,780.17,226.52K,1.33
"Jan 16, 2017",783.08,781.52,790,780.15,412.70K,-0.06
"Jan 13, 2017",783.55,790.92,790.92,778.75,358.78K,-0.69
"Jan 12, 2017",789,793.42,797.42,785,416.87K,0.19
"Jan 11, 2017",787.5,777.75,789.35,777.75,327.86K,0.78
"Jan 10, 2017",781.42,772.98,784.9,772.5,354.71K,1.47
"Jan 09, 2017",770.1,763.1,772.85,754.67,355.57K,1.18
"Jan 06, 2017",761.15,762.92,767.5,756.62,670.48K,-0.12
"Jan 05, 2017",762.1,765.95,769.2,757.52,822.89K,-0.47
"Jan 04, 2017",765.67,768.83,771.35,746.45,693.74K,-0.12
"Jan 03, 2017",766.6,761.77,769.85,755.5,294.95K,0.74
"Jan 02, 2017",760.95,755.83,769.52,754,245.75K,0.79
"Dec 30, 2016",754.98,743.23,761.85,740.05,414.56K,1.58
"Dec 29, 2016",743.23,735.98,745,730.55,252.07K,1.09
"Dec 28, 2016",735.2,727.6,744.95,726.38,241.35K,1.12
"Dec 27, 2016",727.08,716.05,729.25,712.62,160.70K,1.54
"Dec 26, 2016",716.05,711,722.4,705.58,188.30K,-0.1
"Dec 23, 2016",716.8,710.52,727.45,710,221.57K,-0.44
"Dec 22, 2016",720,726.83,729.8,716.35,394.31K,-0.76
"Dec 21, 2016",725.55,734.25,734.25,720.05,466.40K,0.07
"Dec 20, 2016",725.05,724.1,732.02,721.23,193.78K,-0.04
"Dec 19, 2016",725.35,731.2,737.95,723,409.17K,-1.8
"Dec 16, 2016",738.65,729.17,746,724,454.73K,1.55
"Dec 15, 2016",727.35,724,738.5,718.5,204.68K,0.31
"Dec 14, 2016",725.08,720,730.62,716.42,271.88K,0.49
"Dec 13, 2016",721.58,721,725.5,709.75,303.89K,0.13
"Dec 12, 2016",720.65,739.5,739.52,717.25,153.68K,-2.45
"Dec 09, 2016",738.73,734,743.25,727.23,374.95K,-0.1
"Dec 08, 2016",739.5,735,744.5,726,370.08K,2.12
"Dec 07, 2016",724.12,726,734.88,722.23,232.45K,-1.25
"Dec 06, 2016",733.3,741.5,747.6,730.73,426.67K,-0.55
"Dec 05, 2016",737.38,730,743.92,726.88,484.23K,1.72
"Dec 02, 2016",724.92,745.25,745.25,716.15,1.01M,-3.12
"Dec 01, 2016",748.27,728.58,754,728.4,355.61K,2.7
"Nov 30, 2016",728.58,705.65,775.85,702.62,1.28M,3.3
"Nov 29, 2016",705.33,717.33,717.33,701.58,425.93K,-1.57
"Nov 28, 2016",716.55,720.8,721.1,711.73,371.03K,-0.48
"Nov 25, 2016",720.02,717.5,726.5,706.8,312.34K,0.36
"Nov 24, 2016",717.45,711.1,721.45,702.02,282.70K,1.06
"Nov 23, 2016",709.92,711.5,715.45,697.67,486.79K,-0.07
"Nov 22, 2016",710.4,707.23,719,693.08,369.76K,0.56
"Nov 21, 2016",706.45,711.05,714.33,699.98,412.57K,-0.54
"Nov 18, 2016",710.25,703,714.95,695.55,254.59K,1.52
"Nov 17, 2016",699.65,704,708.15,692.55,909.08K,-1.36
"Nov 16, 2016",709.33,682.9,717,677.5,875.82K,4.8
"Nov 15, 2016",676.85,740,740,636.1,1.15M,-6.58
"Nov 11, 2016",724.55,747.5,750.1,715.7,753.78K,-3.83
"Nov 10, 2016",753.38,763.25,763.5,744.7,541.19K,1.68
"Nov 09, 2016",740.95,725,755,715,571.79K,-3.24
"Nov 08, 2016",765.73,765,769.2,761.52,331.71K,0.7
"Nov 07, 2016",760.38,764.27,772.48,750.5,822.70K,-0.36
"Nov 04, 2016",763.12,775,779.92,750.5,422.25K,-0.59
"Nov 03, 2016",767.65,775.5,784.8,765.6,688.73K,-1.77
"Nov 02, 2016",781.52,778.5,785.48,773,370.41K,-0.68
"Nov 01, 2016",786.85,805.83,805.83,783.8,609.89K,-1.86
"Oct 30, 2016",801.73,808.45,809.5,797.67,24.33K,-0.35
"Oct 28, 2016",804.55,801,806.62,788.75,329.53K,1.84
"Oct 27, 2016",790.02,789.5,795,785.6,381.89K,0.05
"Oct 26, 2016",789.65,810.9,810.9,786,380.19K,-2.66
"Oct 25, 2016",811.25,802.67,814.5,798.02,167.61K,1.67
"Oct 24, 2016",797.95,812,816.5,795.6,204.46K,-1.74
"Oct 21, 2016",812.1,797,814.95,782.5,305.43K,2.61
"Oct 20, 2016",791.42,789.5,801.17,787.52,143.83K,0.3
"Oct 19, 2016",789.02,795.2,806.7,787.02,308.66K,-0.78
"Oct 18, 2016",795.2,782,798.65,780.5,286.95K,1.66
"Oct 17, 2016",782.25,795,795,777.65,226.17K,-0.55
"Oct 14, 2016",786.55,779.55,794.5,776.05,347.78K,0.53
"Oct 13, 2016",782.4,801.6,801.6,778,847.30K,-3.13
"Oct 10, 2016",807.65,817.5,824.55,804.5,184.34K,-1.15
"Oct 07, 2016",817.02,818.23,834,812.25,262.28K,-0.16
"Oct 06, 2016",818.33,821.5,823.5,809.3,329.44K,0.92
"Oct 05, 2016",810.88,820.48,822.5,807.5,258.33K,-1.35
"Oct 04, 2016",821.95,822.48,827.6,806.12,387.69K,0.31
"Oct 03, 2016",819.45,797.5,822,793.65,475.74K,3.29
"Sep 30, 2016",793.33,792.5,797,775,320.89K,0.61
"Sep 29, 2016",788.52,802.75,808.33,781.2,420.65K,-1.53
"Sep 28, 2016",800.77,810,816,796.33,440.37K,-0.72
"Sep 27, 2016",806.55,805,814.5,800.02,289.80K,0.53
"Sep 26, 2016",802.33,792.5,806,785.38,401.14K,1.49
"Sep 23, 2016",790.58,788.42,799.45,780.5,627.00K,-0.48
"Sep 22, 2016",794.38,810.5,824.05,790.73,470.75K,-1.12
"Sep 21, 2016",803.35,821.17,823.95,800.02,860.80K,-1.72
"Sep 20, 2016",817.38,839.5,839.5,810.8,564.98K,-1.42
"Sep 19, 2016",829.17,844,849.38,822.4,269.31K,-1.71
"Sep 16, 2016",843.62,833,857.5,833,568.12K,0.85
"Sep 15, 2016",836.48,825.5,841.25,825.48,423.87K,1.27
"Sep 14, 2016",825.95,805.8,832.5,805.8,471.80K,2.5
"Sep 12, 2016",805.8,822.5,822.5,802.05,170.78K,-2.6
"Sep 09, 2016",827.33,845,845,820.5,549.22K,-1.55
"Sep 08, 2016",840.35,835,842.65,834.55,1.25M,0.65
"Sep 07, 2016",834.95,812.58,842.5,812.58,1.30M,2.89
"Sep 06, 2016",811.52,787.5,814.95,785,577.92K,3.5
"Sep 02, 2016",784.1,778,791.12,770,337.14K,0.77
"Sep 01, 2016",778.08,765,782.2,760.02,231.44K,2.6
"Aug 31, 2016",758.35,781,790,755,768.31K,-2.94
"Aug 30, 2016",781.33,769.6,787.67,769.5,392.94K,1.72
"Aug 29, 2016",768.12,760,770,754.52,255.16K,1.19
"Aug 26, 2016",759.1,764.8,771.95,752.8,349.54K,-0.75
"Aug 25, 2016",764.8,768.65,774,759.25,361.91K,-0.39
"Aug 24, 2016",767.83,749.55,770.3,749.55,447.47K,2.44
"Aug 23, 2016",749.55,761.85,764.48,745.3,414.98K,-1.99
"Aug 22, 2016",764.8,773.48,779.27,762.55,316.78K,-1
"Aug 19, 2016",772.52,770,782.48,765.75,250.16K,1.02
"Aug 18, 2016",764.75,764,769.5,760.5,207.02K,0.26
"Aug 17, 2016",762.8,765.7,768.5,755.55,284.41K,-0.15
"Aug 16, 2016",763.98,782.45,782.45,759.52,529.13K,-1.42
"Aug 12, 2016",775.02,762.25,777.8,754.27,710.51K,2.63
"Aug 11, 2016",755.15,752.92,762.5,739.12,472.90K,0.56
"Aug 10, 2016",750.95,765,765,747,625.13K,-1.84
"Aug 09, 2016",765,785,788.25,761,547.99K,-2.45
"Aug 08, 2016",784.23,800,800,780.8,271.55K,-1.33
"Aug 05, 2016",794.8,797.5,799.25,791.15,278.22K,0.25
"Aug 04, 2016",792.85,791.5,800.98,784.5,188.82K,1.2
"Aug 03, 2016",783.48,805,806.5,778,253.36K,-1.94
"Aug 02, 2016",799,795.9,806.27,789.33,345.79K,0.5
"Aug 01, 2016",795.05,800.5,805,790,359.00K,-0.04
"Jul 29, 2016",795.4,820.98,844.95,790.5,624.41K,-2.72
"Jul 28, 2016",817.65,810,823.5,796.67,410.91K,1.13
"Jul 27, 2016",808.52,793.5,811,791.52,313.04K,1.94
"Jul 26, 2016",793.12,815.5,824.98,790,445.11K,-3.46
"Jul 25, 2016",821.55,830,839.25,818,504.25K,-0.45
"Jul 22, 2016",825.27,812.5,829,806.02,254.67K,2.4
"Jul 21, 2016",805.9,808.55,812.6,800.05,590.00K,-0.08
"Jul 20, 2016",806.52,792.5,810,792.5,519.42K,1.92
"Jul 19, 2016",791.35,792.5,798.65,775.67,449.32K,-0.15
"Jul 18, 2016",792.52,805,812.5,786.3,285.94K,-0.88
"Jul 15, 2016",799.52,791,803.1,791,368.02K,1.19
"Jul 14, 2016",790.12,799.95,812,788.02,404.51K,-1.15
"Jul 13, 2016",799.3,812.75,819.65,787.55,642.79K,-1.2
"Jul 12, 2016",809,825,833,805.5,326.97K,-2.36
"Jul 11, 2016",828.58,828,835.17,819.52,218.98K,0.65
"Jul 08, 2016",823.25,819.95,830,812.27,236.38K,0.91
"Jul 07, 2016",815.8,835,835,807.5,421.24K,-1.81
"Jul 05, 2016",830.88,824.9,836,812.5,400.82K,1.45
"Jul 04, 2016",819,820,827.3,806.5,328.30K,0.58
"Jul 01, 2016",814.3,807.2,822.65,806,269.41K,1.33
"Jun 30, 2016",803.62,782.95,810,781,814.63K,3.24
"Jun 29, 2016",778.42,772.5,782.38,760.58,202.88K,1.83
"Jun 28, 2016",764.4,769,769,758.48,181.75K,0.46
"Jun 27, 2016",760.92,770,770,755.65,413.21K,0.68
"Jun 24, 2016",755.75,752.25,765.48,737.15,361.85K,-2.45
"Jun 23, 2016",774.77,787,791,768.9,504.78K,-1.55
"Jun 22, 2016",787,783.5,791,775.95,216.19K,0.18
"Jun 21, 2016",785.6,777.12,791.95,770.6,901.75K,1.23
"Jun 20, 2016",776.08,762.35,781.75,754.77,348.96K,1.33
"Jun 17, 2016",765.92,747,767.5,743.08,687.63K,2.88
"Jun 16, 2016",744.45,745,747.08,737.5,374.66K,0.49
"Jun 15, 2016",740.8,744.98,749.38,735,353.88K,-0.36
"Jun 14, 2016",743.5,741.12,754.92,731.58,413.96K,0.09
"Jun 13, 2016",742.8,745.08,750,733.5,356.67K,-1.33
"Jun 10, 2016",752.8,762.5,769.9,747.33,177.91K,-0.79
"Jun 09, 2016",758.77,769.5,770.92,756.77,131.35K,-0.84
"Jun 08, 2016",765.23,772,772,755.5,549.37K,-0.9
"Jun 07, 2016",772.17,761.65,786.2,755,715.43K,1.42
"Jun 06, 2016",761.38,784.5,784.5,756.05,856.13K,-3.04
"Jun 03, 2016",785.23,773.45,788,773.4,1.06M,1.77
"Jun 02, 2016",771.6,742.55,775,742.5,1.21M,3.91
"Jun 01, 2016",742.55,737.5,749.12,731.45,327.46K,0.16
"May 31, 2016",741.33,762.5,763.25,735.02,1.25M,-3.01
"May 30, 2016",764.3,763.55,768.42,756,395.76K,0.14
"May 27, 2016",763.23,737.5,765,737.5,507.87K,2.83
"May 26, 2016",742.25,732.5,749,728.25,705.51K,1.88
"May 25, 2016",728.55,701.5,732,701.5,1.05M,4.47
"May 24, 2016",697.38,680,700,679.98,583.75K,2.45
"May 23, 2016",680.73,690,691.67,677.6,211.71K,-0.62
"May 20, 2016",685,687.45,689.5,678.67,227.91K,0.44
"May 19, 2016",682,693,694.5,675.08,163.93K,-1.5
"May 18, 2016",692.42,694.9,696.5,683.77,293.73K,0.41
"May 17, 2016",689.6,696.05,703.5,686.02,194.87K,-0.93
"May 16, 2016",696.05,702.5,705.88,688.5,245.78K,-0.02
"May 13, 2016",696.2,716.5,720,694.02,349.33K,-3.25
"May 12, 2016",719.62,695,723.25,695,510.17K,3.13
"May 11, 2016",697.77,685,707.98,681.58,531.22K,0.88
"May 10, 2016",691.67,675.5,693.5,675.5,723.21K,2.56
"May 09, 2016",674.38,665,685.5,665,722.70K,1.89
"May 06, 2016",661.88,663.5,668.5,657.65,295.24K,-0.29
"May 05, 2016",663.8,668,671.12,651.1,393.73K,-0.4
"May 04, 2016",666.45,680,687.42,664,247.91K,-2.45
"May 03, 2016",683.17,690,696.55,677,1.12M,-0.36
"May 02, 2016",685.65,660.5,687.48,659,359.39K,3.76
"Apr 29, 2016",660.83,666,674.5,654.3,564.09K,-0.8
"Apr 28, 2016",666.15,686.05,686.05,661.15,863.66K,-2.65
"Apr 27, 2016",684.3,677.35,686.45,668.55,338.24K,0.98
"Apr 26, 2016",677.67,684.85,684.85,675.45,825.06K,-0.71
"Apr 25, 2016",682.52,677.5,687.38,676.52,316.65K,-0.14
"Apr 22, 2016",683.5,683,693.45,675.65,228.65K,0.07
"Apr 21, 2016",683.05,678.8,686.8,673.5,267.61K,1.03
"Apr 20, 2016",676.08,693.5,695.75,673.5,423.74K,-1.83
"Apr 18, 2016",688.67,687,697.5,683.35,474.04K,0.19
"Apr 13, 2016",687.38,675.5,692,672.52,1.46M,2.24
"Apr 12, 2016",672.35,680.27,680.5,667.52,429.11K,-0.6
"Apr 11, 2016",676.42,688.33,689.98,673.2,262.26K,-1.73
"Apr 08, 2016",688.33,682.25,690,676.52,413.97K,1.83
"Apr 07, 2016",675.98,684.83,689,671,300.83K,-0.7
"Apr 06, 2016",680.75,683,689.02,670.25,413.26K,0.67
"Apr 05, 2016",676.23,708.5,708.5,671.27,1.03M,-4.84
"Apr 04, 2016",710.65,699.48,717,698.25,533.24K,2.61
"Apr 01, 2016",692.6,692.45,701.92,680.08,622.89K,0.32
"Mar 31, 2016",690.4,699.5,704.98,685.5,918.32K,-0.53
"Mar 30, 2016",694.08,668.5,700,665.55,661.71K,4.27
"Mar 29, 2016",665.67,655.02,668.02,651.17,211.51K,0.44
"Mar 28, 2016",662.77,647.58,669.5,647.58,967.88K,1.95
"Mar 23, 2016",650.08,649,656.05,643.08,375.84K,0.35
"Mar 22, 2016",647.83,669.98,670.98,640.5,961.80K,-3.21
"Mar 21, 2016",669.3,658,675,648,537.16K,0.88
"Mar 18, 2016",663.48,648,675,641.08,590.83K,2.6
